location_id,location,parameter,value,date_utc,unit,lat,long,country
10771,Traralgon,o3,0.019,2022-06-05T22:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,10.5,2022-06-05T22:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,2.43,2022-06-05T22:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.002,2022-06-05T22:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.13,2022-06-05T23:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.01,2022-06-05T23:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.018,2022-06-05T23:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,10.65,2022-06-05T23:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,3.42,2022-06-05T23:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.004,2022-06-05T23:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.15,2022-06-06T00:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.006,2022-06-06T00:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.022,2022-06-06T00:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,9.03,2022-06-06T00:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,5.69,2022-06-06T00:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,9.5e-4,2022-06-06T00:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.13,2022-06-06T01:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.007,2022-06-06T01:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.022,2022-06-06T01:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,9.01,2022-06-06T01:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,7.73,2022-06-06T01:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.003,2022-06-06T01:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.14,2022-06-06T02:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.007,2022-06-06T02:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.023,2022-06-06T02:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,8.87,2022-06-06T02:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,4.95,2022-06-06T02:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.007,2022-06-06T02:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.16,2022-06-06T03:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.006,2022-06-06T03:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.021,2022-06-06T03:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,8.95,2022-06-06T03:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,5.13,2022-06-06T03:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.002,2022-06-06T03:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.16,2022-06-06T04:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.004,2022-06-06T04:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.025,2022-06-06T04:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,10.89,2022-06-06T04:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,5.46,2022-06-06T04:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,7.7e-4,2022-06-06T04:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.15,2022-06-06T05:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.003,2022-06-06T05:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.027,2022-06-06T05:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,6.01,2022-06-06T05:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,4.11,2022-06-06T05:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,2.6e-4,2022-06-06T05:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.19,2022-06-06T06:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.006,2022-06-06T06:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.023,2022-06-06T06:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,7.56,2022-06-06T06:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,1.85,2022-06-06T06:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,6.1e-4,2022-06-06T06:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.18,2022-06-06T07:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.01,2022-06-06T07:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.019,2022-06-06T07:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,9.77,2022-06-06T07:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,3.9,2022-06-06T07:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.004,2022-06-06T07:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.21,2022-06-06T08:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.007,2022-06-06T08:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.02,2022-06-06T08:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,8.26,2022-06-06T08:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,4.81,2022-06-06T08:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.001,2022-06-06T08:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.21,2022-06-06T09:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.008,2022-06-06T09:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.02,2022-06-06T09:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,10.51,2022-06-06T09:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,4.16,2022-06-06T09:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,5.3e-4,2022-06-06T09:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.21,2022-06-06T10:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.007,2022-06-06T10:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.019,2022-06-06T10:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,7.95,2022-06-06T10:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,4.93,2022-06-06T10:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,6.4e-4,2022-06-06T10:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.21,2022-06-06T11:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.007,2022-06-06T11:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.019,2022-06-06T11:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,8.01,2022-06-06T11:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,4.44,2022-06-06T11:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,1.6e-4,2022-06-06T11:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.22,2022-06-06T12:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.006,2022-06-06T12:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.02,2022-06-06T12:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,8.9,2022-06-06T12:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,3.57,2022-06-06T12:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,1.2e-4,2022-06-06T12:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.18,2022-06-06T13:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.003,2022-06-06T13:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.025,2022-06-06T13:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,4.5,2022-06-06T13:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,3.09,2022-06-06T13:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,1.4e-4,2022-06-06T13:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.17,2022-06-06T14:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.002,2022-06-06T14:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.024,2022-06-06T14:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,6.75,2022-06-06T14:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,1.87,2022-06-06T14:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,2.2e-4,2022-06-06T14:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.08,2022-06-06T15:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.003,2022-06-06T15:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.023,2022-06-06T15:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,5.4,2022-06-06T15:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,0.62,2022-06-06T15:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,2.5e-4,2022-06-06T15:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,4.4,2022-06-06T16:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,0.61,2022-06-06T16:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,co,0.08,2022-06-06T17:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.001,2022-06-06T17:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.025,2022-06-06T17:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,3.96,2022-06-06T17:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,0.34,2022-06-06T17:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,4.5e-4,2022-06-06T17:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.09,2022-06-06T18:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.003,2022-06-06T18:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.023,2022-06-06T18:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,6.43,2022-06-06T18:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,0.04,2022-06-06T18:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,5.7e-4,2022-06-06T18:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.11,2022-06-06T19:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.007,2022-06-06T19:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.019,2022-06-06T19:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,8.41,2022-06-06T19:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,2.19,2022-06-06T19:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,6e-4,2022-06-06T19:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.11,2022-06-06T20:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.004,2022-06-06T20:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.023,2022-06-06T20:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,6.9,2022-06-06T20:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,3.07,2022-06-06T20:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,4.9e-4,2022-06-06T20:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.13,2022-06-06T21:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.005,2022-06-06T21:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.022,2022-06-06T21:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,8.84,2022-06-06T21:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,2.83,2022-06-06T21:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.002,2022-06-06T21:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.16,2022-06-06T22:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.007,2022-06-06T22:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.018,2022-06-06T22:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,8.75,2022-06-06T22:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,4.07,2022-06-06T22:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.002,2022-06-06T22:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.14,2022-06-06T23:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.006,2022-06-06T23:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.019,2022-06-06T23:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,5.53,2022-06-06T23:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,6.64,2022-06-06T23:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.001,2022-06-06T23:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.14,2022-06-07T00:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.005,2022-06-07T00:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.021,2022-06-07T00:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,6.36,2022-06-07T00:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,8.31,2022-06-07T00:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,9.8e-4,2022-06-07T00:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.13,2022-06-07T01:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.005,2022-06-07T01:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.022,2022-06-07T01:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,4.34,2022-06-07T01:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,6.52,2022-06-07T01:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,6.3e-4,2022-06-07T01:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.14,2022-06-07T02:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.005,2022-06-07T02:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.022,2022-06-07T02:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,3.74,2022-06-07T02:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,4.33,2022-06-07T02:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,9.2e-4,2022-06-07T02:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.15,2022-06-07T03:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.006,2022-06-07T03:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.021,2022-06-07T03:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,4.26,2022-06-07T03:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,4.85,2022-06-07T03:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.002,2022-06-07T03:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.14,2022-06-07T04:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.004,2022-06-07T04:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.025,2022-06-07T04:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,4.67,2022-06-07T04:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,3.73,2022-06-07T04:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.001,2022-06-07T04:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.15,2022-06-07T05:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.004,2022-06-07T05:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.025,2022-06-07T05:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,10.02,2022-06-07T05:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,1.72,2022-06-07T05:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.001,2022-06-07T05:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.15,2022-06-07T06:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.007,2022-06-07T06:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.022,2022-06-07T06:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,9.14,2022-06-07T06:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,0,2022-06-07T06:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.004,2022-06-07T06:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.18,2022-06-07T07:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.009,2022-06-07T07:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.018,2022-06-07T07:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,11.76,2022-06-07T07:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,1.47,2022-06-07T07:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.003,2022-06-07T07:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.2,2022-06-07T08:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.009,2022-06-07T08:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.018,2022-06-07T08:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,12.21,2022-06-07T08:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,4.73,2022-06-07T08:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.002,2022-06-07T08:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.19,2022-06-07T09:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.007,2022-06-07T09:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.021,2022-06-07T09:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,8.78,2022-06-07T09:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,6.55,2022-06-07T09:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.002,2022-06-07T09:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.21,2022-06-07T10:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.01,2022-06-07T10:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.017,2022-06-07T10:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,12.7,2022-06-07T10:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,7.68,2022-06-07T10:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.002,2022-06-07T10:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.2,2022-06-07T11:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.009,2022-06-07T11:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.019,2022-06-07T11:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,10.69,2022-06-07T11:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,7.89,2022-06-07T11:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.003,2022-06-07T11:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.21,2022-06-07T12:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.009,2022-06-07T12:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.019,2022-06-07T12:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,13.01,2022-06-07T12:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,5.92,2022-06-07T12:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.003,2022-06-07T12:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.21,2022-06-07T13:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.004,2022-06-07T13:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.023,2022-06-07T13:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,10.13,2022-06-07T13:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,5.37,2022-06-07T13:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.001,2022-06-07T13:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.19,2022-06-07T14:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.007,2022-06-07T14:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.021,2022-06-07T14:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,11.5,2022-06-07T14:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,5.23,2022-06-07T14:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,0.003,2022-06-07T14:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.11,2022-06-07T15:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.002,2022-06-07T15:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.026,2022-06-07T15:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,7.92,2022-06-07T15:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,6.3,2022-06-07T15:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,4.3e-4,2022-06-07T15:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,6.68,2022-06-07T16:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,7.68,2022-06-07T16:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,co,0.11,2022-06-07T17:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.001,2022-06-07T17:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.027,2022-06-07T17:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,6.79,2022-06-07T17:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,7.15,2022-06-07T17:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,2.7e-4,2022-06-07T17:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.13,2022-06-07T18:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.001,2022-06-07T18:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.027,2022-06-07T18:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,6.98,2022-06-07T18:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,5.86,2022-06-07T18:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,4.4e-4,2022-06-07T18:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.12,2022-06-07T19:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.002,2022-06-07T19:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.026,2022-06-07T19:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,6.99,2022-06-07T19:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,4.94,2022-06-07T19:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,4.9e-4,2022-06-07T19:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.12,2022-06-07T20:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,no2,0.003,2022-06-07T20:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,o3,0.024,2022-06-07T20:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,pm10,7.98,2022-06-07T20:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,pm25,4.44,2022-06-07T20:00:00Z,µg/m³,-38.1942825,146.531464,AU
10771,Traralgon,so2,6.6e-4,2022-06-07T20:00:00Z,ppm,-38.1942825,146.531464,AU
10771,Traralgon,co,0.13,2022-06-07T21:00:00Z,ppm,-38.1942825,146.531464,AU
