longitude,latitude,year,month,day,date,air_tmax,air_tmax_source,air_tmin,air_tmin_source,elev_m,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,extracted,mslp,mslp_source,radiation,radiation_source,rainfall,rainfall_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,vp,vp_deficit,vp_deficit_source,vp_source,location
146.5,-38.19,2022,12,31,2022-12-31,28.4,25,16.9,25,60.8 m,6.5,26,7.5,26,7,26,5.5,26,6.4,26,6.6,25,7.2,26,6.6,25,5.8,26,2024-10-27,1014,25,28,42,0.1,25,51.7,26,100,26,20,12.7,26,25,Traralgon
146.5,-38.19,2023,1,1,2023-01-01,33.3,25,15.8,25,60.8 m,7,26,9.3,26,8.1,26,6.8,26,8.2,26,6.5,25,8.3,26,6.5,25,7.4,26,2024-10-27,1011.8,25,31.3,42,0,25,39.1,26,100,26,20,19.9,26,25,Traralgon
146.5,-38.19,2023,1,2,2023-01-02,33.8,25,18.3,25,60.8 m,3.9,26,7.7,26,5.8,26,5.5,26,6.9,26,5.7,25,5.9,26,5.7,25,6.2,26,2024-10-27,1006.7,25,20.8,42,0,25,40.3,26,100,26,21.2,21,26,25,Traralgon
146.5,-38.19,2023,1,3,2023-01-03,21.1,25,15.6,25,60.8 m,0.4,26,3.4,26,1.9,26,2.6,26,3.5,26,5.5,25,1.9,26,5.5,25,2.8,26,2024-10-27,1009.5,25,6.2,42,0,25,53.2,26,75.1,26,13.3,9.7,26,25,Traralgon
146.5,-38.19,2023,1,4,2023-01-04,20.5,25,12.9,25,60.8 m,1.2,26,4.6,26,2.9,26,3.2,26,4.2,26,4.6,25,2.9,26,4.6,25,3.7,26,2024-10-27,1009.1,25,13.2,42,0,25,49.8,26,80.7,26,12,9.4,26,25,Traralgon
146.5,-38.19,2023,1,5,2023-01-05,22.7,25,13,25,60.8 m,3.9,26,5.6,26,4.8,26,4.1,26,4.9,26,6.6,25,4.9,26,6.6,25,4.8,26,2024-10-27,1015.1,25,21.6,42,0.3,25,51.9,26,95.5,26,14.3,9.5,26,25,Traralgon
146.5,-38.19,2023,1,6,2023-01-06,23.5,25,10.1,25,60.8 m,4.4,26,5.9,26,5.2,26,4.4,26,5.3,26,7.4,25,5.3,26,7.4,25,5.2,26,2024-10-27,1018.7,25,24.1,42,0,25,45.9,26,100,26,13.3,10.3,26,25,Traralgon
146.5,-38.19,2023,1,7,2023-01-07,25.4,25,11.3,25,60.8 m,6.5,26,7.9,26,7.2,26,5.6,26,6.7,26,6.4,25,7.4,26,6.4,25,6.5,26,2024-10-27,1016.5,25,31.8,42,0.1,25,42.9,26,100,26,13.9,12.3,26,25,Traralgon
146.5,-38.19,2023,1,8,2023-01-08,29.1,25,10.4,25,60.8 m,6.6,26,8,26,7.3,26,6,26,7.2,26,7,25,7.5,26,7,25,6.9,26,2024-10-27,1013.8,25,31.3,42,0.1,25,38.2,26,100,26,15.4,15.2,26,25,Traralgon
146.5,-38.19,2023,1,9,2023-01-09,34.8,25,12.3,25,60.8 m,5.7,26,9.3,26,7.5,26,7,26,8.8,26,7.2,25,7.7,26,7.2,25,7.9,26,2024-10-27,1012.3,25,30.1,42,0,25,30.2,26,100,26,16.8,23.7,26,25,Traralgon
146.5,-38.19,2023,1,10,2023-01-10,26.8,25,15.8,25,60.8 m,4.7,26,7.2,26,6,26,5.1,26,6.2,26,7.1,25,6.1,26,7.1,25,5.7,26,2024-10-27,1015.8,25,25,42,0,25,46.8,26,92,26,16.5,13.4,26,25,Traralgon
146.5,-38.19,2023,1,11,2023-01-11,26.6,25,17.3,25,60.8 m,6.1,26,8.5,26,7.3,26,5.9,26,7,26,7.5,25,7.5,26,7.5,25,6.3,26,2024-10-27,1013,25,30.1,42,0,25,48,26,84.6,26,16.7,13.6,26,25,Traralgon
146.5,-38.19,2023,1,12,2023-01-12,32.4,25,14.3,25,60.8 m,5.2,26,8.1,26,6.6,26,6,26,7.4,26,6.7,25,6.8,26,6.7,25,6.8,26,2024-10-27,1013.4,25,26.5,42,0,25,37.6,26,100,26,18.3,19.2,26,25,Traralgon
146.5,-38.19,2023,1,13,2023-01-13,30.9,25,16.5,25,60.8 m,5.7,26,8,26,6.9,26,5.9,26,7.1,26,6.8,25,7,26,6.8,25,6.4,26,2024-10-27,1016.7,25,27.1,42,0,25,43.7,26,100,26,19.5,16.8,26,25,Traralgon
146.5,-38.19,2023,1,14,2023-01-14,36.4,25,18.2,25,60.8 m,5.4,26,9.6,26,7.5,26,6.9,26,8.6,26,8.4,25,7.7,26,8.4,25,7.7,26,2024-10-27,1013.4,25,27.4,42,0,25,35.2,26,100,26,21.4,25.7,26,25,Traralgon
146.5,-38.19,2023,1,15,2023-01-15,23.5,25,18.4,25,60.8 m,2.1,26,5.6,26,3.8,26,3.8,26,4.8,26,6.9,25,3.9,26,6.9,25,4.1,26,2024-10-27,1015.8,25,15.4,42,0,25,55.3,26,75.6,26,16,10.8,26,25,Traralgon
146.5,-38.19,2023,1,16,2023-01-16,23.1,25,15.1,25,60.8 m,2.9,26,4.2,26,3.5,26,2.9,26,3.6,26,6.1,25,3.6,26,6.1,25,3.5,26,2024-10-27,1020.8,25,12.8,42,0,25,60.2,26,99.1,26,17,8,26,25,Traralgon
146.5,-38.19,2023,1,17,2023-01-17,35.5,25,17.9,25,60.8 m,4,26,8.3,26,6.2,26,6,26,7.6,26,7.7,25,6.3,26,7.7,25,6.8,26,2024-10-27,1016.7,25,22.2,42,0,25,36.7,26,100,26,21.2,24,26,25,Traralgon
146.5,-38.19,2023,1,18,2023-01-18,21.2,25,19.1,25,60.8 m,2.4,26,2.4,26,2.4,26,1.9,26,2.1,26,4.5,25,2.4,26,4.5,25,2.3,26,2024-10-27,1009.1,25,8.7,42,1.1,25,85,26,96.8,26,21.4,3,26,25,Traralgon
146.5,-38.19,2023,1,19,2023-01-19,21.1,25,9.5,25,60.8 m,3.8,26,6.7,26,5.2,26,4.6,26,5.7,26,6.3,25,5.4,26,6.3,25,5.5,26,2024-10-27,1015.9,25,25.8,42,0.9,25,40.4,26,85.1,26,10.1,10.8,26,25,Traralgon
146.5,-38.19,2023,1,20,2023-01-20,24.9,25,4.5,25,60.8 m,5.6,26,6.4,26,6,26,4.9,26,6,26,6,25,6.1,26,6,25,6.1,26,2024-10-27,1017.9,25,28.9,42,0,25,36.8,26,100,26,11.6,11.5,26,25,Traralgon
146.5,-38.19,2023,1,21,2023-01-21,28.6,25,11.1,25,60.8 m,4.5,26,7,26,5.8,26,5.2,26,6.5,26,6.2,25,5.9,26,6.2,25,6.1,26,2024-10-27,1016,25,25.2,42,0,25,38.1,26,100,26,14.9,15.3,26,25,Traralgon
146.5,-38.19,2023,1,22,2023-01-22,28.5,25,11,25,60.8 m,4.7,26,6.3,26,5.5,26,4.9,26,6,26,5,25,5.6,26,5,25,5.7,26,2024-10-27,1016.4,25,23.8,42,0,25,41.6,26,100,26,16.2,13.9,26,25,Traralgon
146.5,-38.19,2023,1,23,2023-01-23,28.5,25,15.2,25,60.8 m,5.6,26,7.8,26,6.7,26,5.6,26,6.7,26,5.9,25,6.9,26,5.9,25,6.2,26,2024-10-27,1016.2,25,27.8,42,4.6,25,44.2,26,99.6,26,17.2,14.8,26,25,Traralgon
146.5,-38.19,2023,1,24,2023-01-24,28.6,25,15.8,25,60.8 m,4.1,26,7,26,5.5,26,5,26,6.2,26,5.2,25,5.6,26,5.2,25,5.6,26,2024-10-27,1011.9,25,22.6,42,0,25,44.5,26,97,26,17.4,15,26,25,Traralgon
146.5,-38.19,2023,1,25,2023-01-25,31.5,25,13.4,25,60.8 m,5.8,26,8.3,26,7,26,6.1,26,7.5,26,5.5,25,7.2,26,5.5,25,6.9,26,2024-10-27,1012,25,28.7,42,5.3,25,37.6,26,100,26,17.4,18.2,26,25,Traralgon
146.5,-38.19,2023,1,26,2023-01-26,23.6,25,16.2,25,60.8 m,2,26,5.7,26,3.9,26,3.9,26,5,26,7.1,25,3.9,26,7.1,25,4.3,26,2024-10-27,1014.5,25,16.4,42,0,25,49.1,26,77.7,26,14.3,11.7,26,25,Traralgon
146.5,-38.19,2023,1,27,2023-01-27,28.1,25,11,25,60.8 m,5.1,26,8,26,6.6,26,5.7,26,7.1,26,7.1,25,6.7,26,7.1,25,6.6,26,2024-10-27,1016.3,25,28.9,42,0.1,25,35.8,26,100,26,13.6,15.9,26,25,Traralgon
146.5,-38.19,2023,1,28,2023-01-28,36.1,25,11.2,25,60.8 m,3,26,7.9,26,5.4,26,6.1,26,8.2,26,5.5,25,5.5,26,5.5,25,7.2,26,2024-10-27,1008.2,25,21.7,42,0,25,27.3,26,100,26,16.3,25.8,26,25,Traralgon
146.5,-38.19,2023,1,29,2023-01-29,26.3,25,18.7,25,60.8 m,1.5,26,4.9,26,3.2,26,3.2,26,4.2,26,2.8,25,3.2,26,2.8,25,3.6,26,2024-10-27,1013.1,25,10.2,42,0,25,53.8,26,85.4,26,18.4,12.2,26,25,Traralgon
146.5,-38.19,2023,1,30,2023-01-30,21.6,25,15.5,25,60.8 m,0.8,26,2.6,26,1.7,26,1.9,26,2.5,26,5.8,25,1.7,26,5.8,25,2.4,26,2024-10-27,1014.2,25,5.7,42,0.3,25,64.8,26,94.9,26,16.7,6.8,26,25,Traralgon
146.5,-38.19,2023,1,31,2023-01-31,26.1,25,16,25,60.8 m,2.1,26,5.9,26,4,26,4.1,26,5.2,26,6.6,25,4,26,6.6,25,4.6,26,2024-10-27,1009.2,25,16.3,42,0,25,45.9,26,85.3,26,15.5,13.6,26,25,Traralgon
146.5,-38.19,2023,2,1,2023-02-01,22.9,25,11,25,60.8 m,2.3,26,4.8,26,3.5,26,3.5,26,4.4,26,6.8,25,3.6,26,6.8,25,4.2,26,2024-10-27,1005.2,25,16.5,42,0,25,46.9,26,99.9,26,13.1,10.2,26,25,Traralgon
146.5,-38.19,2023,2,2,2023-02-02,24.5,25,8.6,25,60.8 m,2.8,26,5.7,26,4.3,26,4.2,26,5.4,26,3.8,25,4.4,26,3.8,25,5.1,26,2024-10-27,997,25,20.6,42,0.2,25,38.1,26,100,26,11.7,12.4,26,25,Traralgon
146.5,-38.19,2023,2,3,2023-02-03,19.3,25,9.7,25,60.8 m,2.5,26,5.7,26,4.1,26,3.9,26,4.9,26,5,25,4.2,26,5,25,4.6,26,2024-10-27,991.6,25,20.9,42,8.3,25,42.9,26,79.8,26,9.6,9.6,26,25,Traralgon
146.5,-38.19,2023,2,4,2023-02-04,19.4,25,10.1,25,60.8 m,1.4,26,3.3,26,2.4,26,2.4,26,3.1,26,3.4,25,2.4,26,3.4,25,3,26,2024-10-27,1001.2,25,9.7,42,2,25,54.6,26,99.6,26,12.3,7.2,26,25,Traralgon
146.5,-38.19,2023,2,5,2023-02-05,20.2,25,11.9,25,60.8 m,2,26,3.7,26,2.9,26,2.7,26,3.4,26,4.6,25,2.9,26,4.6,25,3.4,26,2024-10-27,1015.8,25,12.6,42,3.5,25,56.6,26,96.2,26,13.4,7.4,26,25,Traralgon
146.5,-38.19,2023,2,6,2023-02-06,23.6,25,12.3,25,60.8 m,3.9,26,5.8,26,4.8,26,4.2,26,5,26,6,25,4.9,26,6,25,4.9,26,2024-10-27,1019.3,25,22.2,42,0,25,48.8,26,99.3,26,14.2,10.3,26,25,Traralgon
146.5,-38.19,2023,2,7,2023-02-07,24.5,25,13.3,25,60.8 m,3.4,26,5.8,26,4.6,26,4.2,26,5.1,26,6.2,25,4.7,26,6.2,25,4.9,26,2024-10-27,1019.1,25,20.7,42,0,25,47.5,26,95.7,26,14.6,11.3,26,25,Traralgon
146.5,-38.19,2023,2,8,2023-02-08,25.3,25,11.4,25,60.8 m,4.2,26,6.1,26,5.1,26,4.4,26,5.4,26,6.1,25,5.2,26,6.1,25,5.3,26,2024-10-27,1017.1,25,23.4,42,0,25,45,26,100,26,14.5,11.6,26,25,Traralgon
146.5,-38.19,2023,2,9,2023-02-09,27.9,25,16.8,25,60.8 m,3.6,26,6.9,26,5.2,26,4.8,26,5.9,26,5.9,25,5.3,26,5.9,25,5.4,26,2024-10-27,1011.9,25,21.5,42,0,25,45.8,26,90,26,17.2,14.7,26,25,Traralgon
146.5,-38.19,2023,2,10,2023-02-10,32.2,25,13.5,25,60.8 m,4.6,26,6.9,26,5.7,26,5.2,26,6.5,26,5.6,25,5.8,26,5.6,25,6.1,26,2024-10-27,1006.8,25,23.1,42,0,25,39.7,26,100,26,19.1,17.7,26,25,Traralgon
146.5,-38.19,2023,2,11,2023-02-11,28.4,25,15.2,25,60.8 m,4.5,26,6.2,26,5.4,26,4.6,26,5.5,26,7.9,25,5.4,26,7.9,25,5.3,26,2024-10-27,1001.6,25,22.1,42,0,25,48.6,26,100,26,18.8,13.1,26,25,Traralgon
146.5,-38.19,2023,2,12,2023-02-12,23.3,25,16,25,60.8 m,2.7,26,5.4,26,4,26,3.7,26,4.7,26,6.3,25,4.1,26,6.3,25,4.3,26,2024-10-27,1008,25,17.6,42,0.1,25,53.9,26,84.7,26,15.4,10.2,26,25,Traralgon
146.5,-38.19,2023,2,13,2023-02-13,22.2,25,11.3,25,60.8 m,1.5,26,5.8,26,3.7,26,3.9,26,5.1,26,6.1,25,3.7,26,6.1,25,4.6,26,2024-10-27,1014.4,25,17.7,42,0.2,25,38.9,26,77.7,26,10.4,12.2,26,25,Traralgon
146.5,-38.19,2023,2,14,2023-02-14,26,25,6.5,25,60.8 m,4.7,26,6.3,26,5.5,26,4.7,26,5.9,26,6,25,5.7,26,6,25,5.9,26,2024-10-27,1015.5,25,26.4,42,0,25,36.9,26,100,26,12.4,12.6,26,25,Traralgon
146.5,-38.19,2023,2,15,2023-02-15,31.8,25,8.9,25,60.8 m,3.6,26,7.2,26,5.4,26,5.5,26,7.2,26,6.2,25,5.5,26,6.2,25,6.6,26,2024-10-27,1014.4,25,23.8,42,0,25,30.2,26,100,26,14.2,19.6,26,25,Traralgon
146.5,-38.19,2023,2,16,2023-02-16,36.6,25,13.4,25,60.8 m,2.4,26,9.2,26,5.8,26,6.5,26,8.7,26,5.6,25,5.9,26,5.6,25,7.8,26,2024-10-27,1013.9,25,23.2,42,0,25,24.4,26,97.6,26,15,29.4,26,25,Traralgon
146.5,-38.19,2023,2,17,2023-02-17,39.6,25,19.4,25,60.8 m,0.8,26,9.6,26,5.2,26,6.2,26,8.6,26,7.3,25,5.3,26,7.3,25,7.8,26,2024-10-27,1011.9,25,17.5,42,0.5,25,25.5,26,81.7,26,18.4,36.4,26,25,Traralgon
146.5,-38.19,2023,2,18,2023-02-18,26.3,25,15.6,25,60.8 m,3.1,26,7.2,26,5.1,26,4.8,26,6.1,26,6.5,25,5.2,26,6.5,25,5.5,26,2024-10-27,1012.8,25,22.5,42,4.8,25,41.5,26,80.2,26,14.2,15,26,25,Traralgon
146.5,-38.19,2023,2,19,2023-02-19,28.8,25,9.5,25,60.8 m,4.6,26,6.8,26,5.7,26,5,26,6.3,26,6.1,25,5.8,26,6.1,25,6.1,26,2024-10-27,1018.9,25,25.6,42,0,25,36.9,26,100,26,14.6,15.2,26,25,Traralgon
146.5,-38.19,2023,2,20,2023-02-20,29.7,25,11.9,25,60.8 m,4.7,26,7,26,5.8,26,5.1,26,6.4,26,6.9,25,5.9,26,6.9,25,6.1,26,2024-10-27,1020.2,25,25.1,42,0,25,39.1,26,100,26,16.3,15.8,26,25,Traralgon
146.5,-38.19,2023,2,21,2023-02-21,25.9,25,14.7,25,60.8 m,3.3,26,6.8,26,5.1,26,4.6,26,5.8,26,6.7,25,5.2,26,6.7,25,5.4,26,2024-10-27,1027,25,22.5,42,0,25,43.4,26,86.7,26,14.5,13.8,26,25,Traralgon
146.5,-38.19,2023,2,22,2023-02-22,24.4,25,15.6,25,60.8 m,3.4,26,7.4,26,5.4,26,4.8,26,6,26,7.2,25,5.5,26,7.2,25,5.5,26,2024-10-27,1027.4,25,24.2,42,0,25,43.5,26,75.1,26,13.3,13.5,26,25,Traralgon
146.5,-38.19,2023,2,23,2023-02-23,30.9,25,12.2,25,60.8 m,3.2,26,7.9,26,5.5,26,5.5,26,7.2,26,5.5,25,5.6,26,5.5,25,6.5,26,2024-10-27,1021.8,25,24.1,42,0,25,31.1,26,97.9,26,13.9,20.2,26,25,Traralgon
146.5,-38.19,2023,2,24,2023-02-24,33.2,25,11.3,25,60.8 m,3.3,26,7.9,26,5.6,26,5.7,26,7.6,26,7.2,25,5.7,26,7.2,25,6.9,26,2024-10-27,1018.1,25,23.9,42,0,25,29.1,26,100,26,14.8,22.4,26,25,Traralgon
146.5,-38.19,2023,2,25,2023-02-25,33.3,25,11.2,25,60.8 m,1.1,26,7.1,26,4.1,26,5.1,26,7.1,26,4.5,25,4.1,26,4.5,25,6.2,26,2024-10-27,1012.8,25,17.1,42,0,25,26.8,26,100,26,13.7,23.6,26,25,Traralgon
146.5,-38.19,2023,2,26,2023-02-26,25,25,15.5,25,60.8 m,2.8,26,6,26,4.4,26,4.1,26,5.1,26,5.2,25,4.5,26,5.2,25,4.8,26,2024-10-27,1010.8,25,19.4,42,2.7,25,48,26,86.4,26,15.2,12.3,26,25,Traralgon
146.5,-38.19,2023,2,27,2023-02-27,24.7,25,13.8,25,60.8 m,2.3,26,4.1,26,3.2,26,3.1,26,3.8,26,4.4,25,3.3,26,4.4,25,3.8,26,2024-10-27,1013.9,25,13.9,42,0,25,53.7,26,100,26,16.7,9.7,26,25,Traralgon
146.5,-38.19,2023,2,28,2023-02-28,24,25,14.7,25,60.8 m,2.2,26,4,26,3.1,26,3,26,3.7,26,3.4,25,3.1,26,3.4,25,3.7,26,2024-10-27,1012.3,25,13.3,42,0.4,25,56.3,26,100,26,16.8,9.1,26,25,Traralgon
146.5,-38.19,2023,3,1,2023-03-01,23.3,25,13.4,25,60.8 m,0.5,26,5.6,26,3.1,26,3.7,26,5,26,4.8,25,3.1,26,4.8,25,3.8,26,2024-10-27,1011.9,25,14.3,42,0,25,39.5,26,73.6,26,11.3,13.3,26,25,Traralgon
146.5,-38.19,2023,3,2,2023-03-02,22.7,25,10.2,25,60.8 m,1.5,26,3.4,26,2.5,26,2.6,26,3.4,26,5.6,25,2.5,26,5.6,25,3,26,2024-10-27,1014.1,25,10.4,42,0,25,50,26,100,26,13.8,9,26,25,Traralgon
146.5,-38.19,2023,3,3,2023-03-03,25.5,25,10.9,25,60.8 m,2.6,26,5.6,26,4.1,26,4,26,5.1,26,5.8,25,4.2,26,5.8,25,4.4,26,2024-10-27,1018.7,25,19.4,42,0,25,40.8,26,100,26,13.3,12.9,26,25,Traralgon
146.5,-38.19,2023,3,4,2023-03-04,27.4,25,13.6,25,60.8 m,2.9,26,5.1,26,4,26,3.7,26,4.7,26,4.8,25,4,26,4.8,25,4.1,26,2024-10-27,1014.7,25,17.3,42,0.5,25,47.1,26,100,26,17.2,12.5,26,25,Traralgon
146.5,-38.19,2023,3,5,2023-03-05,34.8,25,13.1,25,60.8 m,2.9,26,6.8,26,4.8,26,5.1,26,6.8,26,7,25,4.9,26,7,25,5.8,26,2024-10-27,1004.3,25,19.4,42,0.2,25,33.6,26,100,26,18.7,22.2,26,25,Traralgon
146.5,-38.19,2023,3,6,2023-03-06,25.3,25,14.2,25,60.8 m,2.5,26,6.9,26,4.7,26,4.4,26,5.7,26,5.9,25,4.8,26,5.9,25,4.7,26,2024-10-27,1003.1,25,21.6,42,14.5,25,40,26,79.7,26,12.9,14.4,26,25,Traralgon
146.5,-38.19,2023,3,7,2023-03-07,24.1,25,14.1,25,60.8 m,1,26,7,26,4,26,4.3,26,5.8,26,6.1,25,4,26,6.1,25,4.5,26,2024-10-27,1004.2,25,18.9,42,0.3,25,35,26,65.3,26,10.5,15.3,26,25,Traralgon
146.5,-38.19,2023,3,8,2023-03-08,19.3,25,10.7,25,60.8 m,2,26,4.8,26,3.4,26,3.2,26,4.1,26,3.7,25,3.4,26,3.7,25,3.6,26,2024-10-27,1005.5,25,17.6,42,8.3,25,48.3,26,84,26,10.8,8.8,26,25,Traralgon
146.5,-38.19,2023,3,9,2023-03-09,21.9,25,10.6,25,60.8 m,1,26,4.4,26,2.7,26,3.1,26,4.1,26,3.7,25,2.8,26,3.7,25,3.5,26,2024-10-27,1010.7,25,13.5,42,0,25,44.2,26,90.8,26,11.6,10.5,26,25,Traralgon
146.5,-38.19,2023,3,10,2023-03-10,23.7,25,12.4,25,60.8 m,2.1,26,4.7,26,3.4,26,3.3,26,4.3,26,4.3,25,3.4,26,4.3,25,3.7,26,2024-10-27,1016.4,25,16.1,42,0,25,48.1,26,98,26,14.1,10.6,26,25,Traralgon
146.5,-38.19,2023,3,11,2023-03-11,26.3,25,12.9,25,60.8 m,3.2,26,5.5,26,4.3,26,3.9,26,4.9,26,4.8,25,4.4,26,4.8,25,4.3,26,2024-10-27,1013.9,25,19.8,42,0,25,46.2,26,100,26,15.8,12.2,26,25,Traralgon
146.5,-38.19,2023,3,12,2023-03-12,23.1,25,14.6,25,60.8 m,1.6,26,5.1,26,3.3,26,3.4,26,4.4,26,3.7,25,3.3,26,3.7,25,3.7,26,2024-10-27,1014,25,15.4,42,0,25,48.8,26,83.1,26,13.8,11,26,25,Traralgon
146.5,-38.19,2023,3,13,2023-03-13,25.2,25,11.1,25,60.8 m,2.9,26,5.8,26,4.4,26,4,26,5.1,26,4.2,25,4.4,26,4.2,25,4.5,26,2024-10-27,1018.7,25,20.9,42,0,25,41.5,26,100,26,13.3,12.6,26,25,Traralgon
146.5,-38.19,2023,3,14,2023-03-14,30,25,12.4,25,60.8 m,2.4,26,5.8,26,4.1,26,4.2,26,5.5,26,4.3,25,4.1,26,4.3,25,4.8,26,2024-10-27,1017.3,25,17.9,42,0,25,38.4,26,100,26,16.3,16.5,26,25,Traralgon
146.5,-38.19,2023,3,15,2023-03-15,29.2,25,13.5,25,60.8 m,3.2,26,5.4,26,4.3,26,4,26,5.1,26,4.6,25,4.3,26,4.6,25,4.5,26,2024-10-27,1013.3,25,18.6,42,0,25,44.4,26,100,26,18,14.2,26,25,Traralgon
146.5,-38.19,2023,3,16,2023-03-16,27.4,25,14.5,25,60.8 m,1,26,6.8,26,3.9,26,4.3,26,5.8,26,5.7,25,4,26,5.7,25,4.7,26,2024-10-27,1007.8,25,17.8,42,0,25,34.5,26,76.4,26,12.6,17.5,26,25,Traralgon
146.5,-38.19,2023,3,17,2023-03-17,24.1,25,14.7,25,60.8 m,2,26,5.7,26,3.8,26,3.7,26,4.8,26,5.5,25,3.9,26,5.5,25,4.1,26,2024-10-27,1015.7,25,17.9,42,3.1,25,46.3,26,83.2,26,13.9,12.1,26,25,Traralgon
146.5,-38.19,2023,3,18,2023-03-18,35.8,25,9.6,25,60.8 m,0.4,26,6.8,26,3.6,26,5.1,26,7.4,26,5.7,25,3.6,26,5.7,25,6.1,26,2024-10-27,1012.5,25,15.1,42,0,25,23.1,26,100,26,13.6,27,26,25,Traralgon
146.5,-38.19,2023,3,19,2023-03-19,20,25,14.2,25,60.8 m,1.5,26,2.8,26,2.2,26,1.9,26,2.4,26,3.8,25,2.1,26,3.8,25,2.3,26,2024-10-27,1019.1,25,7.7,42,0,25,66.3,26,95.8,26,15.5,5.9,26,25,Traralgon
146.5,-38.19,2023,3,20,2023-03-20,21.3,25,10.8,25,60.8 m,1.5,26,5.9,26,3.7,26,3.7,26,4.9,26,4.4,25,3.8,26,4.4,25,4.2,26,2024-10-27,1027.9,25,19.4,42,0,25,38.3,26,74.9,26,9.7,11.8,26,25,Traralgon
146.5,-38.19,2023,3,21,2023-03-21,23,25,13.6,25,60.8 m,0.3,26,3.8,26,2.1,26,2.9,26,4.2,26,1.4,25,2.1,26,1.4,25,3.2,26,2024-10-27,1027.1,25,9.3,42,0,25,42.7,26,77.1,26,12,12.3,26,25,Traralgon
146.5,-38.19,2023,3,22,2023-03-22,23.8,25,14.9,25,60.8 m,3.2,26,4.1,26,3.7,26,3,26,3.6,26,3,25,3.7,26,3,25,3.5,26,2024-10-27,1020.4,25,16.9,42,11.9,25,60.4,26,100,26,17.8,8,26,25,Traralgon
146.5,-38.19,2023,3,23,2023-03-23,23.2,25,14.7,25,60.8 m,1.5,26,3.3,26,2.4,26,2.3,26,3,26,2.1,25,2.4,26,2.1,25,2.7,26,2024-10-27,1017.7,25,9.1,42,0,25,58.8,26,99.9,26,16.7,8.3,26,25,Traralgon
146.5,-38.19,2023,3,24,2023-03-24,23.3,25,14.8,25,60.8 m,1.1,26,3.4,26,2.3,26,2.4,26,3.1,26,3.3,25,2.2,26,3.3,25,2.8,26,2024-10-27,1019.2,25,9.4,42,0,25,57,26,96.9,26,16.3,8.8,26,25,Traralgon
146.5,-38.19,2023,3,25,2023-03-25,20.6,25,8.5,25,60.8 m,1.8,26,3,26,2.4,26,2.3,26,3,26,3.4,25,2.4,26,3.4,25,3,26,2024-10-27,1021.3,25,12.7,42,0,25,53.2,26,100,26,12.9,7.2,26,25,Traralgon
146.5,-38.19,2023,3,26,2023-03-26,22.3,25,12.6,25,60.8 m,0.5,26,3.8,26,2.2,26,2.7,26,3.7,26,2.1,25,2.2,26,2.1,25,3.1,26,2024-10-27,1017.2,25,10.3,42,0,25,47.2,26,87.1,26,12.7,10.5,26,25,Traralgon
146.5,-38.19,2023,3,27,2023-03-27,19.2,25,14.9,25,60.8 m,1.1,26,1.7,26,1.4,26,1.4,26,1.7,26,1.6,25,1.4,26,1.6,25,1.8,26,2024-10-27,1012.3,25,4.8,42,0,25,75.1,26,98.6,26,16.7,4.1,26,25,Traralgon
146.5,-38.19,2023,3,28,2023-03-28,24.5,25,15.9,25,60.8 m,1.9,26,3.6,26,2.8,26,2.6,26,3.3,26,1.5,25,2.8,26,1.5,25,3.1,26,2024-10-27,1012.1,25,12.2,42,7.8,25,59.2,26,100,26,18.2,8.8,26,25,Traralgon
146.5,-38.19,2023,3,29,2023-03-29,15.8,25,15.1,25,60.8 m,0.8,26,1.3,26,1,26,1.1,26,1.4,26,3,25,1,26,3,25,1.5,26,2024-10-27,1007.3,25,3.6,42,2.1,25,85.8,26,89.8,26,15.4,2.3,26,25,Traralgon
146.5,-38.19,2023,3,30,2023-03-30,18.2,25,11.5,25,60.8 m,1.1,26,2.7,26,1.9,26,1.9,26,2.5,26,2.1,25,1.9,26,2.1,25,2.4,26,2024-10-27,1008.1,25,9.1,42,19.3,25,61.8,26,95.1,26,12.9,5.9,26,25,Traralgon
146.5,-38.19,2023,3,31,2023-03-31,19.2,25,12.5,25,60.8 m,1.3,26,2.7,26,2,26,2,26,2.6,26,2.6,25,2,26,2.6,25,2.6,26,2024-10-27,1011.7,25,10.3,42,7.4,25,63.4,26,97.3,26,14.1,5.9,26,25,Traralgon
145,-37.78,2022,4,1,2022-04-01,19.8,25,12.4,25,31.6 m,0.5,26,3.9,26,2.2,26,2.7,26,3.7,26,4.1,25,2.2,26,4.1,25,2.8,26,2024-10-27,1027.9,25,11.5,42,0.1,25,47.7,26,76.4,26,11,9.6,26,25,Alphington
145,-37.78,2022,4,2,2022-04-02,17.9,25,13.1,25,31.6 m,0.6,26,2.1,26,1.3,26,1.7,26,2.3,26,2,25,1.3,26,2,25,1.9,26,2024-10-27,1023.3,25,4.8,42,0.2,25,63.4,26,86.3,26,13,6,26,25,Alphington
145,-37.78,2022,4,3,2022-04-03,17.8,25,14.2,25,31.6 m,1.3,26,1.8,26,1.5,26,1.3,26,1.6,26,0.9,25,1.5,26,0.9,25,1.5,26,2024-10-27,1017.2,25,5.5,42,1.5,25,77.1,26,97,26,15.7,3.5,26,25,Alphington
